matching,train,test,width_px,height_px,filepath,width_px_norm,height_px_norm,m_top,m_side,m_total,round_top,dm_top,dm_side,dm_total,dround_top,d_cons,d_rigid,d_life,d_stab,d_cons_norm,d_rigid_norm,d_life_norm,d_stab_norm
toy_14476,True,False,59,52,data/toy_epure/train/full/toy_14476_full.png,0.921875,0.8125,196.5,103.0,318.0,0.370754716981132,0.2358490566037735,-0.0283018867924528,0.06,-0.2584905660377359,-0.1172241104102534,0.0253457486486525,-0.0650943396226415,-0.1186440677966101,-0.6739757847442989,-0.5079096943938051,-0.4202807290712584,-1.381110005289561
toy_14486,True,False,64,51,data/toy_epure/train/full/toy_14486_full.png,1.0,0.796875,213.5,116.0,374.1,0.3424218123496391,0.1414060411654638,-0.0697674418604651,0.2469999999999999,-0.3151563753007217,-0.1492309221272641,-0.0520443959313492,-0.0284683239775461,-0.203125,-0.7082052917194354,-0.6452031348251808,-0.3913888477978214,-1.6671831090075453
toy_14511,True,False,63,47,data/toy_epure/train/full/toy_14511_full.png,0.984375,0.734375,155.0,75.0,273.9,0.3395399780941949,0.1317999269806498,-0.1785323110624316,-0.087,-0.3209200438116101,0.1158807507991478,0.2741167781460415,-0.0038335158817086,-0.2539682539682539,-0.4246830859509114,-0.0665792032219664,-0.371956050149406,-1.839350805154682
toy_14512,True,False,64,55,data/toy_epure/train/full/toy_14512_full.png,1.0,0.859375,205.0,84.5,362.7,0.3391232423490488,0.1304108078301626,-0.3010752688172044,0.2089999999999999,-0.3217535153019024,0.1266573594811682,-0.1922252494379913,0.021091811414392,-0.140625,-0.4131581016659729,-0.8938899897856102,-0.3522940808017538,-1.455542819109601
toy_14553,True,False,64,51,data/toy_epure/train/full/toy_14553_full.png,1.0,0.796875,234.5,99.0,375.9,0.3743016759776536,0.2476722532588454,-0.2098962490023943,0.2529999999999999,-0.2513966480446927,0.1574531245737969,0.0230299958982226,-0.0323224261771747,-0.203125,-0.380223741775245,-0.5120179392358377,-0.3944290983193732,-1.6671831090075453
toy_14596,True,False,55,52,data/toy_epure/train/full/toy_14596_full.png,0.859375,0.8125,232.0,79.0,344.4,0.4041811846689895,0.3472706155632986,-0.3118466898954704,0.1479999999999999,-0.1916376306620208,0.0613447082399713,0.2266462952568299,-0.0418118466898954,-0.0545454545454545,-0.4830063536878085,-0.150793878749046,-0.4019146848888737,-1.1640564198410686
toy_14655,True,False,61,51,data/toy_epure/train/full/toy_14655_full.png,0.953125,0.796875,182.5,116.0,317.4,0.3449905482041588,0.1499684940138627,0.0964083175803402,0.0579999999999999,-0.3100189035916824,-0.3846304793298118,0.0113181477389941,-0.0642722117202268,-0.1639344262295081,-0.9599520403943822,-0.532795260900202,-0.4196322058472662,-1.5344742387026864
toy_14668,True,False,59,50,data/toy_epure/train/full/toy_14668_full.png,0.921875,0.78125,192.5,74.0,323.1,0.3574744661095636,0.1915815536985454,-0.3129062209842155,0.0769999999999998,-0.2850510677808727,0.1986431591578698,-0.122869333201338,0.0051067780872794,-0.1525423728813559,-0.3361732881228338,-0.770849615509568,-0.3649036337903741,-1.495897959132514
toy_14774,True,False,55,48,data/toy_epure/train/full/toy_14774_full.png,0.859375,0.75,140.0,91.0,266.7,0.3149606299212598,0.0498687664041995,0.0236220472440944,-0.111,-0.3700787401574803,-0.2005485871857516,-0.0155449308447341,-0.0196850393700787,-0.1272727272727273,-0.7630866835180956,-0.5804515160907562,-0.384460285910863,-1.4103287571768583
toy_14783,True,False,49,52,data/toy_epure/train/full/toy_14783_full.png,0.765625,0.8125,148.0,87.0,240.0,0.37,0.2333333333333333,0.0874999999999999,-0.2,-0.26,-0.0019070984833078,0.0066157973049956,-0.0875,0.0612244897959184,-0.550650646989093,-0.5411374325384812,-0.4379550970873785,-0.7720310665310361
toy_14815,True,False,64,48,data/toy_epure/train/full/toy_14815_full.png,1.0,0.75,157.5,88.0,286.8,0.3294979079497908,0.0983263598326359,-0.0794979079497908,-0.0439999999999999,-0.3410041841004184,-0.2082030118988808,-0.3139253750684837,-0.0135983263598326,-0.25,-0.7712726655029698,-1.1097912397369971,-0.3796588739488971,-1.8259133264310037
toy_14820,True,False,64,55,data/toy_epure/train/full/toy_14820_full.png,1.0,0.859375,188.0,99.0,327.9,0.344007319304666,0.1466910643488868,-0.0942360475754804,0.0929999999999999,-0.3119853613906679,0.1704740623766485,-0.2301819909958607,-0.02516010978957,-0.140625,-0.3662985721805287,-0.9612268795708128,-0.3887792128194423,-1.455542819109601
toy_14840,True,False,61,51,data/toy_epure/train/full/toy_14840_full.png,0.953125,0.796875,154.0,66.0,274.5,0.3366120218579235,0.122040072859745,-0.2786885245901639,-0.085,-0.326775956284153,0.3132004500143275,0.3875909389772622,0.0191256830601093,-0.1639344262295081,-0.2136606298457887,0.1347288318660999,-0.3538450315666612,-1.5344742387026864
toy_14844,True,False,57,50,data/toy_epure/train/full/toy_14844_full.png,0.890625,0.78125,151.0,77.0,240.6,0.3765586034912718,0.255195344970906,-0.0399002493765586,-0.198,-0.2468827930174564,-0.0749759271567509,0.0621777425091801,-0.0685785536159601,-0.1228070175438597,-0.6287936998759698,-0.4425681553321782,-0.4230291988475413,-1.3952067715509766
toy_14858,True,False,57,53,data/toy_epure/train/full/toy_14858_full.png,0.890625,0.828125,151.0,101.0,259.8,0.348729792147806,0.1624326404926868,0.1662817551963047,-0.1339999999999999,-0.3025404157043879,0.0936694006715469,0.0717941712642172,-0.0819861431870669,-0.0701754385964912,-0.4484368909484846,-0.425508197690189,-0.4336055741160114,-1.216983369531655
toy_14892,True,False,64,58,data/toy_epure/train/full/toy_14892_full.png,1.0,0.90625,211.0,92.0,375.0,0.3376,0.1253333333333334,-0.264,0.25,-0.3248,0.205056838316114,-0.0622591414779217,0.0151999999999999,-0.09375,-0.3293142145786003,-0.6633245321533672,-0.3569417475728156,-1.2968126016861428
toy_14896,True,False,55,54,data/toy_epure/train/full/toy_14896_full.png,0.859375,0.84375,174.5,123.0,320.4,0.3267790262172285,0.0892634207240949,0.1516853932584269,0.0679999999999999,-0.346441947565543,0.0049966080485073,-0.0222835773564172,-0.0571161048689138,-0.0181818181818181,-0.5432675163925687,-0.5924061644308103,-0.4139872186465946,-1.0409202511731737
toy_14898,False,True,63,54,data/toy_epure/test/full/toy_14898_full.png,0.984375,0.84375,163.0,72.0,292.5,0.3343589743589744,0.1145299145299146,-0.2615384615384615,-0.025,-0.3312820512820512,0.1185164810001654,0.0261484468914336,0.0179487179487179,-0.1428571428571429,-0.4218643189303788,-0.5064856732348098,-0.3547734627831715,-1.4631014008916703
toy_14900,True,False,59,48,data/toy_epure/train/full/toy_14900_full.png,0.921875,0.75,225.0,79.0,337.8,0.3996447602131439,0.3321492007104796,-0.2984014209591474,0.126,-0.2007104795737122,0.1963441201772708,-0.0899748199927064,-0.0399644760213143,-0.1864406779661016,-0.3386319825881966,-0.7124933362412206,-0.4004574143372017,-1.6106859129754665
toy_14933,True,False,63,52,data/toy_epure/train/full/toy_14933_full.png,0.984375,0.8125,222.0,129.0,382.8,0.347962382445141,0.1598746081504702,0.0109717868338557,0.276,-0.3040752351097179,0.3149848692218457,-0.2845858265653961,-0.0501567398119122,-0.1746031746031746,-0.2117522926377484,-1.0577416205438448,-0.4084974282496879,-1.5706012306811024
toy_14949,False,True,53,54,data/toy_epure/test/full/toy_14949_full.png,0.828125,0.84375,193.5,86.0,303.0,0.3831683168316832,0.2772277227722773,-0.1485148514851485,0.01,-0.2336633663366336,-0.2497563694845533,-0.1377768141218444,-0.0534653465346534,0.0188679245283018,-0.8157116729209807,-0.7972961269465074,-0.4111073728732095,-0.9154607585681492
toy_15002,True,False,64,52,data/toy_epure/train/full/toy_15002_full.png,1.0,0.8125,242.5,86.0,375.3,0.3876898481215028,0.2922994937383427,-0.3125499600319745,0.251,-0.2246203037569943,0.2340253308206136,-0.2053436483154651,-0.0251798561151079,-0.1875,-0.2983340212057328,-0.9171625928362171,-0.3887947894111894,-1.614273036533059
toy_15015,True,False,55,48,data/toy_epure/train/full/toy_15015_full.png,0.859375,0.75,191.0,97.0,327.0,0.3504587155963303,0.1681957186544343,-0.110091743119266,0.09,-0.2990825688073394,0.0959938596989531,-0.2704364939869754,-0.028440366972477,-0.1272727272727273,-0.4459510111552863,-1.0326400968286258,-0.3913667943350849,-1.4103287571768583
toy_15032,True,False,53,54,data/toy_epure/train/full/toy_15032_full.png,0.828125,0.84375,138.0,108.0,257.4,0.3216783216783216,0.0722610722610722,0.2587412587412588,-0.142,-0.3566433566433566,0.349434983030196,-0.0037807540473997,-0.0734265734265734,0.0188679245283018,-0.1749098098149293,-0.5595813611748501,-0.4268534863195057,-0.9154607585681492
toy_15066,True,False,64,55,data/toy_epure/train/full/toy_15066_full.png,1.0,0.859375,252.0,101.5,396.3,0.3815291445874337,0.2717638152914459,-0.2316426949280849,0.321,-0.2369417108251325,0.1656227407778631,-0.1121031632482871,-0.0352006056018168,-0.140625,-0.3714867911125632,-0.7517499676003274,-0.3966995068460933,-1.455542819109601
toy_15074,True,False,59,48,data/toy_epure/train/full/toy_15074_full.png,0.921875,0.75,150.0,59.0,262.5,0.3428571428571428,0.1428571428571429,-0.3257142857142857,-0.125,-0.3142857142857143,0.2079882756699849,0.3189547485264646,0.0222857142857142,-0.1864406779661016,-0.3261792051862662,0.0129652820467578,-0.3513522884882107,-1.6106859129754665
toy_15091,True,False,53,50,data/toy_epure/train/full/toy_15091_full.png,0.828125,0.78125,215.0,107.0,345.0,0.3739130434782609,0.2463768115942029,-0.0695652173913044,0.15,-0.2521739130434782,-0.2030993246844429,-0.2583969482889055,-0.06,-0.0566037735849056,-0.7658145555653071,-1.0112814256555795,-0.4162621359223301,-1.1710263916524588
toy_15092,True,False,53,50,data/toy_epure/train/full/toy_15092_full.png,0.828125,0.78125,153.5,123.0,327.9,0.2808783165599268,-0.063738944800244,0.1253430924062214,0.0929999999999999,-0.4382433668801464,-0.4504444173467894,0.2590051163251914,-0.0059469350411711,-0.0566037735849056,-1.0303363907736498,-0.0933879403457903,-0.3736231890494674,-1.1710263916524588
toy_15093,False,True,63,51,data/toy_epure/test/full/toy_15093_full.png,0.984375,0.796875,187.5,85.0,338.1,0.3327417923691215,0.1091393078970718,-0.2457852706299912,0.1269999999999999,-0.3345164152617569,-0.0452573777271972,-0.1023195609206276,0.0164152617568766,-0.1904761904761904,-0.597011362291586,-0.7343934368603151,-0.355983106623823,-1.6243511455758182
toy_15163,False,True,64,53,data/toy_epure/test/full/toy_15163_full.png,1.0,0.828125,246.5,87.5,379.8,0.3894154818325434,0.2980516061084781,-0.3088467614533965,0.266,-0.2211690363349131,0.086186732315051,0.0323857988267012,-0.0276461295418641,-0.171875,-0.4564391890519594,-0.4954203430041763,-0.3907402720900627,-1.561362964058573
toy_15223,True,False,55,50,data/toy_epure/train/full/toy_15223_full.png,0.859375,0.78125,158.5,107.0,291.0,0.3268041237113402,0.0893470790378007,0.1030927835051545,-0.03,-0.3463917525773196,-0.2262664708495019,-0.2684434345600474,-0.0474226804123711,-0.0909090909090909,-0.7905905313251619,-1.0291043238023296,-0.4063407066359723,-1.2871925885089637
toy_15227,True,False,63,50,data/toy_epure/train/full/toy_15227_full.png,0.984375,0.78125,144.0,92.0,286.5,0.3015706806282722,0.0052356020942408,-0.0366492146596859,-0.045,-0.3968586387434555,0.0974239581097529,0.1051366843436846,0.0057591623036649,-0.2063492063492064,-0.4444216003548475,-0.3663571474091543,-0.3643890103187108,-1.6781010604705346
toy_15231,True,False,51,48,data/toy_epure/train/full/toy_15231_full.png,0.796875,0.75,163.5,77.0,266.4,0.3682432432432432,0.2274774774774775,-0.1328828828828829,-0.112,-0.2635135135135135,0.0651165481611237,0.0555511868266572,-0.0416666666666666,-0.0588235294117647,-0.4789725804387983,-0.4543239497269433,-0.4018001618122976,-1.1785430279196445
toy_15239,True,False,61,53,data/toy_epure/train/full/toy_15239_full.png,0.953125,0.828125,185.5,118.0,327.6,0.3397435897435897,0.1324786324786325,0.0805860805860805,0.0919999999999998,-0.3205128205128205,0.1807402359032859,-0.3958186720071312,-0.0558608058608058,-0.1311475409836066,-0.3553194699367638,-1.2550734658653169,-0.4129969949144705,-1.423449824329995
toy_15242,True,False,53,53,data/toy_epure/train/full/toy_15242_full.png,0.828125,0.828125,149.0,94.0,284.1,0.3146779303062302,0.0489264343541007,-0.0073917634635692,-0.0530000000000001,-0.3706441393875396,0.3130900962082218,0.4587824464501986,-0.0131995776135163,0.0,-0.2137786471106517,0.2610256238348947,-0.3793443270009533,-0.9793521668392264
toy_15273,False,True,57,53,data/toy_epure/test/full/toy_15273_full.png,0.890625,0.828125,193.5,77.0,301.2,0.3854581673306773,0.2848605577689243,-0.2330677290836653,0.0039999999999999,-0.2290836653386454,-0.1294855572053496,0.0186979358082509,-0.0388446215139442,-0.0701754385964912,-0.6870887209001657,-0.519703199899653,-0.3995740339612423,-1.216983369531655
toy_15289,True,False,53,46,data/toy_epure/train/full/toy_15289_full.png,0.828125,0.71875,148.0,61.0,247.5,0.3587878787878787,0.1959595959595959,-0.2606060606060606,-0.175,-0.2824242424242424,0.113931782628878,-0.0135802818849102,-0.0066666666666666,-0.1320754716981131,-0.4267673991330055,-0.5769661444533468,-0.3741909385113268,-1.4265920247367685
toy_15303,False,True,51,45,data/toy_epure/test/full/toy_15303_full.png,0.796875,0.703125,125.0,90.0,248.7,0.301568154402895,0.0052271813429834,0.085645355850422,-0.171,-0.3968636911942099,0.1728335058572425,0.4570856057780021,-0.0186972255729794,-0.1176470588235294,-0.3637752784582269,0.25801535560224,-0.3836810638621802,-1.3777338890000626
toy_15304,True,False,53,45,data/toy_epure/train/full/toy_15304_full.png,0.828125,0.703125,123.0,98.0,255.3,0.2890716803760282,-0.0364277320799059,0.1515863689776732,-0.149,-0.4218566392479436,0.1012208438738567,-0.0737370052297102,-0.0193889541715628,-0.150943396226415,-0.4403610419682366,-0.6836867554291826,-0.3842267235576648,-1.4904834330078462
toy_15321,True,False,53,58,data/toy_epure/train/full/toy_15321_full.png,0.828125,0.90625,246.0,115.0,390.6,0.3778801843317972,0.2596006144393241,-0.1167434715821813,0.3019999999999999,-0.2442396313364055,-0.0909936214312832,-0.04934525896773,-0.054531490015361,0.0943396226415094,-0.6459237340306779,-0.6404147499224015,-0.411948384114059,-0.6598951254838392
toy_15328,False,True,59,45,data/toy_epure/test/full/toy_15328_full.png,0.921875,0.703125,133.0,94.0,266.7,0.2992125984251969,-0.0026246719160103,0.0573678290213722,-0.111,-0.4015748031496062,-0.1037678746753639,0.3824153674048946,-0.0106861642294713,-0.2372881355932203,-0.6595850881944865,0.125547145603263,-0.3773616586761605,-1.7828678437398957
toy_15353,True,False,64,55,data/toy_epure/train/full/toy_15353_full.png,1.0,0.859375,157.5,95.0,270.3,0.3496115427302996,0.1653718091009988,0.0543840177580465,-0.0989999999999999,-0.3007769145394007,-0.076224346670809,-0.050615050181256,-0.0604883462819089,-0.140625,-0.6301288151896153,-0.6426674140733815,-0.4166473605379135,-1.455542819109601
toy_15404,True,False,64,50,data/toy_epure/train/full/toy_15404_full.png,1.0,0.78125,226.5,120.0,376.5,0.3609561752988048,0.203187250996016,-0.0438247011952191,0.255,-0.2780876494023904,-0.2247792199634311,-0.2047231531816777,-0.0521912350597609,-0.21875,-0.7889999991275584,-0.9160618078182938,-0.4101023092097627,-1.720093181482031
toy_15434,True,False,63,56,data/toy_epure/train/full/toy_15434_full.png,0.984375,0.875,201.5,118.0,345.6,0.3498263888888889,0.166087962962963,0.0243055555555554,0.1519999999999998,-0.3003472222222222,-0.1525390643407543,-0.0877589980376077,-0.0546875,-0.1111111111111111,-0.7117431660310846,-0.7085623729221846,-0.4120714502427184,-1.3556015711022384
toy_15437,False,True,59,49,data/toy_epure/test/full/toy_15437_full.png,0.921875,0.765625,150.0,77.0,273.3,0.3293084522502744,0.0976948408342481,-0.154774972557629,-0.0889999999999999,-0.3413830954994511,0.3034397410070313,-0.0043622577450939,0.0016465422612513,-0.1694915254237288,-0.2240991658674804,-0.5606129737104422,-0.3676331887502265,-1.5532919360539903
toy_15495,True,False,63,46,data/toy_epure/train/full/toy_15495_full.png,0.984375,0.71875,155.0,69.0,235.2,0.3954081632653061,0.3180272108843539,-0.1198979591836735,-0.216,-0.2091836734693877,0.4914123191357454,-0.0887311785975867,-0.0714285714285714,-0.2698412698412699,-0.0230729364798278,-0.7102870629912417,-0.4252773925104022,-1.8931007200493983
toy_15511,True,False,64,49,data/toy_epure/train/full/toy_15511_full.png,1.0,0.765625,162.5,71.0,246.9,0.3948967193195625,0.3163223977318752,-0.1373025516403403,-0.177,-0.2102065613608749,-0.1081666110578718,0.308230160170614,-0.0674362089914945,-0.234375,-0.6642892923813352,-0.0060605983230983,-0.4221280774811545,-1.7730032539565173
toy_15535,True,False,57,52,data/toy_epure/train/full/toy_15535_full.png,0.890625,0.8125,141.0,74.0,270.9,0.3122923588039867,0.0409745293466223,-0.1805094130675526,-0.097,-0.3754152823920266,-0.3671782602902674,-0.0595263862018482,0.0238095238095238,-0.087719298245614,-0.941287861699314,-0.6584765069203704,-0.3501502542764678,-1.276391170204762
toy_15613,True,False,53,51,data/toy_epure/train/full/toy_15613_full.png,0.828125,0.796875,149.0,74.0,266.7,0.3352080989876265,0.1173603299587552,-0.1676040494938133,-0.111,-0.3295838020247469,0.0096782406025546,0.1478164337705073,-0.0016872890888638,-0.0377358490566037,-0.5382607704667125,-0.2906414388088153,-0.3702630314414581,-1.1071349833813813
toy_15629,True,False,64,51,data/toy_epure/train/full/toy_15629_full.png,1.0,0.796875,231.0,102.0,374.4,0.3701923076923077,0.2339743589743591,-0.1826923076923077,0.2479999999999999,-0.2596153846153846,0.0146166106919452,-0.0239055063244707,-0.0336538461538461,-0.203125,-0.5329794580100031,-0.5952835360828193,-0.3954793689320388,-1.6671831090075453
toy_15644,True,False,49,56,data/toy_epure/train/full/toy_15644_full.png,0.765625,0.875,151.0,80.0,280.5,0.3229946524064171,0.0766488413547237,-0.144385026737968,-0.065,-0.3540106951871657,-0.0800933464821581,-0.0123265852049709,0.0058823529411764,0.1428571428571428,-0.6342664955434192,-0.5747420326962183,-0.3642918332381496,-0.4956029327867829
toy_15693,True,False,63,51,data/toy_epure/train/full/toy_15693_full.png,0.984375,0.796875,148.0,89.0,288.3,0.3080124869927159,0.0267082899757198,-0.0738813735691988,-0.0389999999999999,-0.3839750260145681,-0.2081728569735965,0.0866969845456962,0.0067637877211238,-0.1904761904761904,-0.7712404164856519,-0.3990699668453616,-0.3635965266762979,-1.6243511455758182
toy_15706,True,False,57,52,data/toy_epure/train/full/toy_15706_full.png,0.890625,0.8125,211.0,100.0,349.8,0.3619210977701543,0.2064036592338479,-0.1423670668953688,0.166,-0.2761578044596913,-0.0058171248536811,-0.443700405891267,-0.0334476843910805,-0.087719298245614,-0.5548322029685201,-1.3400177183208333,-0.3953167413279154,-1.276391170204762
toy_15725,True,False,61,54,data/toy_epure/train/full/toy_15725_full.png,0.953125,0.84375,145.0,114.0,309.3,0.2812803103782735,-0.0623989654057549,0.1057225994180406,0.031,-0.437439379243453,0.1238826673474625,0.0662594907240625,-0.0024248302618816,-0.1147540983606557,-0.4161254807534083,-0.4353269586857948,-0.3708448296968725,-1.3679376171436486
toy_15754,False,True,53,51,data/toy_epure/test/full/toy_15754_full.png,0.828125,0.796875,171.5,83.0,316.5,0.3251184834123223,0.0837282780410743,-0.2132701421800949,0.055,-0.3497630331753554,-0.1355733957123559,0.2052398758869826,0.0175355450236966,-0.0377358490566037,-0.6935993259701585,-0.1887697861278601,-0.3550993880274238,-1.1071349833813813
toy_15763,True,False,53,50,data/toy_epure/train/full/toy_15763_full.png,0.828125,0.78125,190.0,129.0,346.2,0.3292894280762565,0.097631426920855,0.1178509532062391,0.1539999999999999,-0.341421143847487,0.0365014538746894,0.0202997898998407,-0.0528596187175043,-0.0566037735849056,-0.5095748340506795,-0.5168614419407168,-0.410629553599973,-1.1710263916524588
toy_15774,True,False,53,50,data/toy_epure/train/full/toy_15774_full.png,0.828125,0.78125,219.0,91.0,337.2,0.3896797153024911,0.2989323843416371,-0.1903914590747331,0.1239999999999999,-0.2206405693950177,-0.2188021130215427,0.0896493017813785,-0.0516014234875444,-0.0566037735849056,-0.7826078153147055,-0.3938324292657198,-0.409637045226825,-1.1710263916524588
toy_15783,False,True,64,51,data/toy_epure/test/full/toy_15783_full.png,1.0,0.796875,189.0,115.0,359.4,0.3155258764607679,0.0517529215358932,-0.0400667779632721,0.1979999999999999,-0.3689482470784641,0.2847471659601397,-0.1193592480244222,-0.0075125208681135,-0.203125,-0.2440898364037395,-0.7646225736457585,-0.3748581778692642,-1.6671831090075453
toy_15810,True,False,63,51,data/toy_epure/train/full/toy_15810_full.png,0.984375,0.796875,196.5,106.0,355.5,0.3316455696202531,0.1054852320675105,-0.1054852320675106,0.185,-0.3367088607594937,0.1852745620279154,-0.2561662611750947,-0.010548523206751,-0.1904761904761904,-0.3504702600534793,-1.007324090906522,-0.3772530826266846,-1.6243511455758182
toy_15830,True,False,64,54,data/toy_epure/train/full/toy_15830_full.png,1.0,0.84375,155.5,112.0,276.9,0.3369447453954496,0.1231491513181654,0.2134344528710725,-0.077,-0.3261105092091008,-0.1358490949892152,0.3431239426955358,-0.0796316359696641,-0.15625,-0.693894171030133,0.0558424705819917,-0.4317482565294679,-1.5084528915840871
toy_15838,True,False,61,49,data/toy_epure/train/full/toy_15838_full.png,0.953125,0.765625,199.5,67.0,290.4,0.4121900826446281,0.3739669421487603,-0.3078512396694214,-0.032,-0.1756198347107438,-0.0019517223854261,-0.2387498726895664,-0.0506198347107438,-0.1967213114754098,-0.550698369773303,-0.9764266696903652,-0.4088627336917275,-1.6454986530753786
toy_15850,True,False,64,49,data/toy_epure/train/full/toy_15850_full.png,1.0,0.765625,218.5,91.0,356.7,0.3675357443229605,0.2251191477432017,-0.2346509671993271,0.1889999999999999,-0.264928511354079,0.1588098562654202,0.0091583418152977,-0.020605550883095,-0.234375,-0.3787727926050368,-0.536626849373613,-0.3851864175655481,-1.7730032539565173
toy_15851,True,False,64,53,data/toy_epure/train/full/toy_15851_full.png,1.0,0.828125,218.5,120.0,387.3,0.3384972889233152,0.1283242964110509,-0.0704879938032533,0.291,-0.3230054221533694,-0.0841173753358311,0.1194604978283364,-0.0243996901626645,-0.171875,-0.6385699708452639,-0.340946087072237,-0.3881793672399659,-1.561362964058573
toy_15924,True,False,64,53,data/toy_epure/train/full/toy_15924_full.png,1.0,0.828125,200.0,116.0,335.1,0.3581020590868397,0.1936735302894658,0.0384959713518352,0.1169999999999998,-0.2837958818263205,0.388255983971083,0.1274600652222231,-0.0658012533572068,-0.171875,-0.1333929060309251,-0.3267545109299543,-0.420838367332748,-1.561362964058573
toy_15991,True,False,61,53,data/toy_epure/train/full/toy_15991_full.png,0.953125,0.828125,205.5,73.0,341.1,0.3614775725593667,0.2049252418645558,-0.3579595426561126,0.1369999999999999,-0.2770448548812665,0.0591013623976295,-0.0439346181436825,0.0101143359718557,-0.1311475409836066,-0.4854054874358685,-0.6308160407107393,-0.3609534971095798,-1.423449824329995
toy_16002,True,False,64,50,data/toy_epure/train/full/toy_16002_full.png,1.0,0.78125,170.5,72.0,285.6,0.3581932773109244,0.1939775910364146,-0.2436974789915967,-0.0480000000000001,-0.2836134453781512,-0.0404963162041613,0.0811569004621112,-0.009453781512605,-0.21875,-0.591919671496117,-0.4088983139590978,-0.3763895121155257,-1.720093181482031
toy_16041,False,True,64,53,data/toy_epure/test/full/toy_16041_full.png,1.0,0.828125,256.5,106.5,392.4,0.3922018348623853,0.3073394495412844,-0.1857798165137615,0.3079999999999999,-0.2155963302752294,-0.2343691090268481,0.0131731555573258,-0.055045871559633,-0.171875,-0.7992558527092681,-0.5295043973569431,-0.4123541462545649,-1.561362964058573
toy_16042,True,False,55,57,data/toy_epure/train/full/toy_16042_full.png,0.859375,0.890625,199.5,83.0,313.8,0.381453154875717,0.2715105162523901,-0.2065009560229445,0.046,-0.2370936902485659,-0.1688086769511204,-0.1078490990923799,-0.040152963671128,0.0363636363636363,-0.7291426128505039,-0.7442030750735078,-0.4006060999832926,-0.856215998171332
toy_16047,False,True,51,53,data/toy_epure/test/full/toy_16047_full.png,0.796875,0.828125,178.5,107.0,304.8,0.3513779527559055,0.171259842519685,0.0531496062992124,0.016,-0.297244094488189,0.2213988679279129,-0.2214520581435489,-0.062007874015748,0.0392156862745098,-0.3118373217993154,-0.9457396037357124,-0.417846017124073,-0.8465582594522811
toy_16052,True,False,49,50,data/toy_epure/train/full/toy_16052_full.png,0.765625,0.78125,137.0,87.0,263.7,0.3117178612059158,0.0390595373530527,-0.0102389078498293,-0.121,-0.3765642775881683,0.1486194616519029,-0.3354546255326981,-0.0096700796359499,0.0204081632653061,-0.3896708535111595,-1.1479850547528772,-0.3765601356351545,-0.9102451334031632
toy_16076,True,False,51,55,data/toy_epure/train/full/toy_16076_full.png,0.796875,0.859375,149.0,69.0,271.5,0.3292817679558011,0.0976058931860037,-0.2375690607734806,-0.095,-0.3414364640883978,-0.0818013209875576,0.0774177430936279,0.018232044198895,0.0784313725490195,-0.6360930793894715,-0.4155317397295165,-0.3545499651343667,-0.7137643520653361
toy_16087,True,False,63,48,data/toy_epure/train/full/toy_16087_full.png,0.984375,0.75,148.0,94.0,250.2,0.354916067146283,0.1830535571542766,0.1270983213429255,-0.166,-0.290167865707434,-0.25931745006204,0.2055692186488271,-0.0803357314148681,-0.2380952380952381,-0.8259367174274596,-0.1881855179229071,-0.4323036716258061,-1.7856008902599665
toy_16095,True,False,53,49,data/toy_epure/train/full/toy_16095_full.png,0.828125,0.765625,174.5,73.0,302.7,0.3458870168483647,0.1529567228278824,-0.2765113974231912,0.0089999999999999,-0.3082259663032706,-0.2956111051906385,0.1500172557211708,0.0094152626362735,-0.0754716981132075,-0.8647507652733218,-0.2867370861419053,-0.3615049505903182,-1.2349177999235363
toy_16100,True,False,61,45,data/toy_epure/train/full/toy_16100_full.png,0.953125,0.703125,145.0,72.0,260.1,0.3344867358708189,0.114955786236063,-0.1695501730103807,-0.1330000000000001,-0.3310265282583622,-0.3713123813116825,0.0414947456056939,-0.0005767012687428,-0.2622950819672131,-0.9457090744583272,-0.4792606801843013,-0.3693869609522848,-1.8675474818207625
toy_16111,True,False,57,50,data/toy_epure/train/full/toy_16111_full.png,0.890625,0.78125,156.0,83.0,246.0,0.3804878048780488,0.2682926829268293,0.0121951219512195,-0.18,-0.2390243902439024,-0.1019556799236061,0.0926327084303431,-0.0829268292682927,-0.1228070175438597,-0.6576470465849678,-0.388539737731609,-0.4343476201752309,-1.3952067715509766
toy_16169,False,True,64,56,data/toy_epure/test/full/toy_16169_full.png,1.0,0.875,257.0,85.0,391.8,0.3935681470137825,0.3118938233792753,-0.3491577335375191,0.306,-0.2128637059724348,-0.0432140957836492,-0.1557083335389067,-0.0237366003062787,-0.125,-0.594826185768625,-0.8291074125603435,-0.3876562987852926,-1.402632746635115
toy_16193,True,False,51,54,data/toy_epure/train/full/toy_16193_full.png,0.796875,0.84375,128.0,81.0,267.3,0.287317620650954,-0.0422745978301532,-0.0909090909090909,-0.1089999999999999,-0.425364758698092,0.0634212715490225,0.4507449652566221,0.0308641975308642,0.0588235294117647,-0.4807855845934066,0.2467667869835452,-0.3445852810739541,-0.7801613057588085
toy_16241,True,False,63,47,data/toy_epure/train/full/toy_16241_full.png,0.984375,0.734375,163.0,76.0,245.4,0.3985330073349633,0.3284433577832111,-0.0709046454767726,-0.182,-0.2029339853300733,0.1824777802284824,-0.1232147891518111,-0.0843520782396087,-0.2539682539682539,-0.3534612628112064,-0.7714624692032177,-0.435471906378332,-1.839350805154682
